Data,Miniera,Tonnellate_giornaliere,Latitudine,Longitudine,Consumo_Energia_kWh,Emissioni_CO2_kg,%_Rame,Costo_Lavoro,Costo_Macchinari,Costo_Energia,Incidenti,Ore_Senza_Incidenti,Temperatura_C,Giorni_senza_incidenti_consecutivi
03/08/2024,Miniera 3,17.68,67.7066,25.9403,2949001.16,88470.03,5.25,68306.01,26763.75,353880.14,0,1056,19.50246457020482,44
04/08/2024,Miniera 3,9.98,67.7066,25.9403,3073509.05,92205.27,5.01,68306.01,29788.85,368821.09,0,1080,16.303111753320284,45
05/08/2024,Miniera 3,40.14,67.7066,25.9403,3568430.88,107052.93,7.57,68306.01,15218.79,428211.71,0,1104,16.60566263912977,46
06/08/2024,Miniera 3,25.75,67.7066,25.9403,2538601.67,76158.05,6.09,68306.01,21295.27,304632.2,0,1128,19.910348543378802,47
07/08/2024,Miniera 3,50.8,67.7066,25.9403,3182849.66,95485.49,5.52,68306.01,23654.7,381941.96,1,0,18.018860151496693,0
08/08/2024,Miniera 3,13.57,67.7066,25.9403,3077989.8,92339.69,5.1,68306.01,18265.88,369358.78,0,24,21.356378260090164,1
09/08/2024,Miniera 3,44.71,67.7066,25.9403,3284292.43,98528.77,7.08,68306.01,25719.56,394115.09,0,48,20.275178067302797,2
10/08/2024,Miniera 3,50.43,67.7066,25.9403,3540359.25,106210.78,7.98,68306.01,25386.39,424843.11,0,72,23.838144743938436,3
11/08/2024,Miniera 3,10.25,67.7066,25.9403,2495755.07,74872.65,6.26,68306.01,27533.57,299490.61,0,96,15.833869412773057,4
12/08/2024,Miniera 3,28.65,67.7066,25.9403,3626634.6,108799.04,6.74,68306.01,19261.54,435196.15,0,120,16.050694183696553,5
13/08/2024,Miniera 3,53.62,67.7066,25.9403,3970016.75,119100.5,5.8,68306.01,29933.11,476402.01,0,144,22.765749877078505,6
14/08/2024,Miniera 3,10.14,67.7066,25.9403,2351364.48,70540.93,6.44,68306.01,20684.07,282163.74,0,168,22.76612039030196,7
15/08/2024,Miniera 3,38.38,67.7066,25.9403,3312242.18,99367.27,6.32,68306.01,15003.99,397469.06,0,192,18.436416021131826,8
16/08/2024,Miniera 3,6.52,67.7066,25.9403,3189352.44,95680.57,5.15,68306.01,16371.53,382722.29,0,216,23.607037535068294,9
17/08/2024,Miniera 3,30.57,67.7066,25.9403,2722905.57,81687.17,7.28,68306.01,24789.1,326748.67,1,0,22.40307506049526,0
18/08/2024,Miniera 3,10.66,67.7066,25.9403,3181865.96,95455.98,7.93,68306.01,21440.01,381823.92,0,24,22.424154071943068,1
19/08/2024,Miniera 3,1.59,67.7066,25.9403,2308457.68,69253.73,7.46,68306.01,15493.0,277014.92,0,48,24.724319943466437,2
20/08/2024,Miniera 3,48.65,67.7066,25.9403,4143594.39,124307.83,6.26,68306.01,28488.76,497231.33,0,72,23.592444998371636,3
21/08/2024,Miniera 3,23.67,67.7066,25.9403,2486253.2,74587.6,5.45,68306.01,28862.34,298350.38,0,96,22.724082542867706,4
22/08/2024,Miniera 3,6.53,67.7066,25.9403,2405945.43,72178.36,7.3,68306.01,25775.66,288713.45,1,0,19.17979472546262,0
23/08/2024,Miniera 3,39.48,67.7066,25.9403,3670226.63,110106.8,5.2,68306.01,20241.73,440427.2,0,24,20.944090141027676,1
24/08/2024,Miniera 3,54.32,67.7066,25.9403,4534208.62,136026.26,5.83,68306.01,17170.67,544105.03,0,48,20.036633570693773,2
25/08/2024,Miniera 3,34.45,67.7066,25.9403,3775179.18,113255.38,5.39,68306.01,23497.27,453021.5,0,72,23.013905082115734,3
26/08/2024,Miniera 3,52.52,67.7066,25.9403,3619343.3,108580.3,7.69,68306.01,19456.72,434321.2,0,96,16.76195736481576,4
27/08/2024,Miniera 3,6.65,67.7066,25.9403,2548804.96,76464.15,7.4,68306.01,29632.38,305856.6,0,120,22.540980010292127,5
28/08/2024,Miniera 3,0.7,67.7066,25.9403,2032073.98,60962.22,6.65,68306.01,15487.93,243848.88,0,144,19.55865608314848,6
29/08/2024,Miniera 3,34.3,67.7066,25.9403,3367022.42,101010.67,7.89,68306.01,16619.32,404042.69,0,168,22.161630108889536,7
30/08/2024,Miniera 3,18.17,67.7066,25.9403,3154293.91,94628.82,7.38,68306.01,16859.45,378515.27,0,192,22.12733484321577,8
31/08/2024,Miniera 3,1.15,67.7066,25.9403,2438797.32,73163.92,6.38,68306.01,19201.75,292655.68,0,216,22.435215696893557,9
01/09/2024,Miniera 3,5.88,67.7066,25.9403,3594789.58,107843.69,5.42,68306.01,25614.57,431374.75,0,240,8.417524555486022,10
02/09/2024,Miniera 3,3.8,67.7066,25.9403,5713075.32,171392.26,7.59,68306.01,29091.44,685569.04,1,0,14.033668463422313,0
03/09/2024,Miniera 3,40.71,67.7066,25.9403,6193911.96,185817.36,7.53,68306.01,21800.68,743269.44,0,24,11.232355303652025,1
04/09/2024,Miniera 3,35.13,67.7066,25.9403,2075690.81,62270.72,7.15,68306.01,19758.34,249082.9,0,48,1.4475948339189557,2
05/09/2024,Miniera 3,51.84,67.7066,25.9403,2434814.03,73044.42,7.97,68306.01,15466.46,292177.68,0,72,1.1255137992730955,3
06/09/2024,Miniera 3,47.12,67.7066,25.9403,3446967.67,103409.03,6.98,68306.01,22448.23,413636.12,0,96,3.2913089937340576,4
07/09/2024,Miniera 3,33.58,67.7066,25.9403,3674648.37,110239.45,5.14,68306.01,29926.44,440957.8,0,120,7.163232589722718,5
08/09/2024,Miniera 3,40.88,67.7066,25.9403,2700565.73,81016.97,6.13,68306.01,24230.26,324067.89,0,144,2.167106101469754,6
09/09/2024,Miniera 3,43.31,67.7066,25.9403,4570829.37,137124.88,6.12,68306.01,26096.36,548499.52,0,168,-2.857970557475272,7
10/09/2024,Miniera 3,50.73,67.7066,25.9403,4849881.12,145496.43,6.8,68306.01,20342.07,581985.73,0,192,6.829253131133047,8
11/09/2024,Miniera 3,51.64,67.7066,25.9403,7148589.13,214457.67,7.25,68306.01,27651.95,857830.7,0,216,12.070796079622042,9
12/09/2024,Miniera 3,21.79,67.7066,25.9403,5626617.0,168798.51,6.84,68306.01,23898.09,675194.04,0,240,14.62194111275858,10
13/09/2024,Miniera 3,3.38,67.7066,25.9403,5629017.87,168870.54,6.89,68306.01,26401.1,675482.14,0,264,14.919006002037598,11
14/09/2024,Miniera 3,34.61,67.7066,25.9403,2515075.37,75452.26,5.77,68306.01,15189.93,301809.04,0,288,2.684661766621751,12
15/09/2024,Miniera 3,42.02,67.7066,25.9403,5845005.58,175350.17,7.56,68306.01,20057.94,701400.67,0,312,14.012532444532063,13
16/09/2024,Miniera 3,54.25,67.7066,25.9403,6180357.59,185410.73,7.89,68306.01,25185.8,741642.91,0,336,11.304186414842476,14
17/09/2024,Miniera 3,1.25,67.7066,25.9403,3351285.04,100538.55,5.79,68306.01,20893.81,402154.2,0,360,8.608938921843603,15
18/09/2024,Miniera 3,28.08,67.7066,25.9403,6335642.99,190069.29,5.85,68306.01,22630.0,760277.16,0,384,11.99508700224731,16
19/09/2024,Miniera 3,41.74,67.7066,25.9403,5806116.75,174183.5,5.84,68306.01,16078.64,696734.01,0,408,10.366611113169053,17
20/09/2024,Miniera 3,37.7,67.7066,25.9403,3751403.19,112542.1,5.12,68306.01,29173.11,450168.38,0,432,-8.455940296667219,18
21/09/2024,Miniera 3,0.16,67.7066,25.9403,1365493.12,40964.79,6.7,68306.01,18435.27,163859.17,0,456,1.0518368445859085,19
22/09/2024,Miniera 3,24.58,67.7066,25.9403,5634699.26,169040.98,7.1,68306.01,19073.06,676163.91,0,480,-4.74912676392338,20
23/09/2024,Miniera 3,21.82,67.7066,25.9403,2279236.05,68377.08,5.7,68306.01,26562.98,273508.33,0,504,1.8635450919804715,21
24/09/2024,Miniera 3,17.45,67.7066,25.9403,4728910.74,141867.32,5.09,68306.01,25277.72,567469.29,0,528,-6.581766522806434,22
25/09/2024,Miniera 3,14.6,67.7066,25.9403,1885780.63,56573.42,7.41,68306.01,21721.01,226293.68,1,0,1.2364549070442905,0
26/09/2024,Miniera 3,33.4,67.7066,25.9403,6397434.31,191923.03,6.09,68306.01,29139.56,767692.12,0,24,-8.438263582073843,1
27/09/2024,Miniera 3,45.79,67.7066,25.9403,3673662.97,110209.89,5.11,68306.01,18669.94,440839.56,0,48,7.028547489927327,2
28/09/2024,Miniera 3,12.3,67.7066,25.9403,3381728.51,101451.86,7.72,68306.01,22759.26,405807.42,0,72,7.880258327021885,3
29/09/2024,Miniera 3,7.68,67.7066,25.9403,3464620.93,103938.63,7.23,68306.01,20498.57,415754.51,1,0,-1.0992202904666293,0
30/09/2024,Miniera 3,38.55,67.7066,25.9403,7314785.42,219443.56,5.72,68306.01,28033.28,877774.25,0,24,14.015137522642295,1
01/10/2024,Miniera 3,26.03,67.7066,25.9403,5265654.54,157969.64,7.07,68306.01,22792.91,631878.54,0,48,-2.0872287072390243,2
02/10/2024,Miniera 3,14.31,67.7066,25.9403,3630764.25,108922.93,6.15,68306.01,15392.16,435691.71,0,72,8.324397471243234,3
03/10/2024,Miniera 3,4.07,67.7066,25.9403,3802446.97,114073.41,5.01,68306.01,19667.5,456293.64,0,96,11.491035930578086,4
04/10/2024,Miniera 3,39.03,67.7066,25.9403,3127104.59,93813.14,6.75,68306.01,23551.85,375252.55,0,120,6.0343713814365,5
05/10/2024,Miniera 3,36.74,67.7066,25.9403,4966331.71,148989.95,7.6,68306.01,22889.06,595959.81,0,144,13.020817722329802,6
06/10/2024,Miniera 3,46.8,67.7066,25.9403,6143122.56,184293.68,7.25,68306.01,25783.15,737174.71,1,0,9.34578466484674,0
07/10/2024,Miniera 3,12.98,67.7066,25.9403,5282134.45,158464.03,6.91,68306.01,26469.88,633856.13,0,24,12.429928737655803,1
08/10/2024,Miniera 3,22.31,67.7066,25.9403,4795216.67,143856.5,5.77,68306.01,25459.25,575426.0,0,48,-0.11879029066891178,2
09/10/2024,Miniera 3,41.77,67.7066,25.9403,5239701.74,157191.05,7.94,68306.01,21588.06,628764.21,0,72,8.055457598699405,3
10/10/2024,Miniera 3,30.99,67.7066,25.9403,3168366.42,95050.99,5.31,68306.01,26567.44,380203.97,0,96,-0.10435583389938863,4
11/10/2024,Miniera 3,0.65,67.7066,25.9403,3392566.61,101777.0,5.53,68306.01,17991.77,407107.99,0,120,7.436742396022488,5
12/10/2024,Miniera 3,36.6,67.7066,25.9403,2433375.79,73001.27,7.72,68306.01,16363.34,292005.09,0,144,1.853367485104025,6
13/10/2024,Miniera 3,9.74,67.7066,25.9403,4482970.91,134489.13,7.94,68306.01,28906.59,537956.51,0,168,-7.822720527366524,7
14/10/2024,Miniera 3,30.66,67.7066,25.9403,5241803.99,157254.12,7.65,68306.01,20158.08,629016.48,0,192,13.314257847683294,8
15/10/2024,Miniera 3,54.3,67.7066,25.9403,5593830.91,167814.93,5.85,68306.01,25169.85,671259.71,0,216,8.12099294224992,9
16/10/2024,Miniera 3,53.27,67.7066,25.9403,3889083.62,116672.51,5.49,68306.01,28350.67,466690.03,0,240,-0.8113626849273512,10
17/10/2024,Miniera 3,12.96,67.7066,25.9403,4573289.24,137198.68,6.7,68306.01,24934.42,548794.71,1,0,-7.336045880234029,0
18/10/2024,Miniera 3,9.43,67.7066,25.9403,5417895.88,162536.88,7.17,68306.01,26094.35,650147.51,0,24,12.936551112729255,1
19/10/2024,Miniera 3,50.39,67.7066,25.9403,7333831.18,220014.94,7.99,68306.01,16182.67,880059.74,0,48,11.7790369509347,2
20/10/2024,Miniera 3,47.5,67.7066,25.9403,7271362.0,218140.86,6.45,68306.01,15358.24,872563.44,0,72,-9.490573583358218,3
21/10/2024,Miniera 3,40.93,67.7066,25.9403,5500094.66,165002.84,7.85,68306.01,22928.7,660011.36,0,96,8.444332726493787,4
22/10/2024,Miniera 3,48.63,67.7066,25.9403,5142076.93,154262.31,7.86,68306.01,27026.34,617049.23,0,120,-5.662939683605047,5
23/10/2024,Miniera 3,26.98,67.7066,25.9403,5072894.62,152186.84,7.76,68306.01,21401.25,608747.35,0,144,14.632590020361402,6
24/10/2024,Miniera 3,7.76,67.7066,25.9403,3228230.89,96846.93,5.86,68306.01,19727.25,387387.71,0,168,5.043675300860112,7
25/10/2024,Miniera 3,43.21,67.7066,25.9403,3605616.99,108168.51,5.55,68306.01,17874.36,432674.04,0,192,6.490873894842213,8
26/10/2024,Miniera 3,3.34,67.7066,25.9403,2080900.1,62427.0,5.06,68306.01,21058.51,249708.01,0,216,4.519897348747257,9
27/10/2024,Miniera 3,32.5,67.7066,25.9403,1748905.2,52467.16,5.9,68306.01,23522.69,209868.62,0,240,1.254306954814016,10
28/10/2024,Miniera 3,19.31,67.7066,25.9403,5832634.96,174979.05,5.47,68306.01,28174.28,699916.2,0,264,14.148583216870154,11
29/10/2024,Miniera 3,28.46,67.7066,25.9403,3807347.58,114220.43,5.46,68306.01,18373.33,456881.71,0,288,-9.070646712681345,12
30/10/2024,Miniera 3,37.09,67.7066,25.9403,2566661.64,76999.85,7.74,68306.01,17278.59,307999.4,0,312,2.5871589184434036,13
31/10/2024,Miniera 3,32.38,67.7066,25.9403,4869684.6,146090.54,7.71,68306.01,29303.12,584362.15,0,336,-3.168487063670752,14
01/11/2024,Miniera 3,36.71,67.7066,25.9403,3887589.86,116627.7,6.64,68306.01,24968.8,466510.78,0,360,6.742713636120495,15
02/11/2024,Miniera 3,16.78,67.7066,25.9403,3535881.36,106076.44,6.23,68306.01,16347.35,424305.76,0,384,9.045832821663193,16
03/11/2024,Miniera 3,0.12,67.7066,25.9403,3880704.17,116421.13,6.54,68306.01,18312.44,465684.5,0,408,-9.338356441573437,17
04/11/2024,Miniera 3,48.11,67.7066,25.9403,7736682.21,232100.47,6.33,68306.01,21796.59,928401.87,0,432,-8.54357360076266,18
05/11/2024,Miniera 3,40.09,67.7066,25.9403,5203966.9,156119.01,5.49,68306.01,24872.73,624476.03,0,456,-3.777127279633188,19
06/11/2024,Miniera 3,44.16,67.7066,25.9403,2615073.28,78452.2,5.96,68306.01,24681.01,313808.79,0,480,1.9864169539601022,20
07/11/2024,Miniera 3,5.65,67.7066,25.9403,4488020.47,134640.61,6.97,68306.01,18795.52,538562.46,0,504,-3.1466149700186232,21
08/11/2024,Miniera 3,14.1,67.7066,25.9403,4563356.15,136900.68,6.1,68306.01,25151.02,547602.74,0,528,11.323036511763462,22
09/11/2024,Miniera 3,40.24,67.7066,25.9403,2881187.19,86435.62,5.27,68306.01,28493.28,345742.46,0,552,2.0241864883153884,23
10/11/2024,Miniera 3,27.51,67.7066,25.9403,5005521.56,150165.65,5.53,68306.01,24478.2,600662.59,0,576,11.415220492800984,24
11/11/2024,Miniera 3,10.14,67.7066,25.9403,2470875.9,74126.28,5.24,68306.01,15985.96,296505.11,0,600,5.1262258728064545,25
12/11/2024,Miniera 3,43.03,67.7066,25.9403,3976522.42,119295.67,5.94,68306.01,29941.53,477182.69,0,624,6.457912664183102,26
13/11/2024,Miniera 3,15.01,67.7066,25.9403,4890288.46,146708.65,6.48,68306.01,26849.37,586834.62,0,648,-2.7412444727049117,27
14/11/2024,Miniera 3,39.13,67.7066,25.9403,4679796.12,140393.88,6.2,68306.01,19849.92,561575.53,0,672,-5.546808659153512,28
15/11/2024,Miniera 3,47.77,67.7066,25.9403,5080522.17,152415.67,5.12,68306.01,16253.38,609662.66,0,696,7.146206084906385,29
16/11/2024,Miniera 3,24.04,67.7066,25.9403,2157206.04,64716.18,5.5,68306.01,26758.15,258864.72,0,720,2.8123837486537084,30
17/11/2024,Miniera 3,29.65,67.7066,25.9403,2683419.96,80502.6,5.87,68306.01,22686.03,322010.4,0,744,5.037769887294191,31
18/11/2024,Miniera 3,6.32,67.7066,25.9403,2553830.94,76614.93,5.86,68306.01,20381.36,306459.71,0,768,4.527274025292595,32
19/11/2024,Miniera 3,44.38,67.7066,25.9403,5207597.17,156227.92,6.86,68306.01,24036.97,624911.66,0,792,-4.191001040450753,33
20/11/2024,Miniera 3,9.01,67.7066,25.9403,2688922.94,80667.69,7.53,68306.01,29640.78,322670.75,0,816,-3.3339358488653517,34
21/11/2024,Miniera 3,32.54,67.7066,25.9403,6325152.71,189754.58,6.8,68306.01,21759.55,759018.33,0,840,-5.921840808208031,35
22/11/2024,Miniera 3,45.71,67.7066,25.9403,3687394.74,110621.84,5.53,68306.01,27366.03,442487.37,0,864,-4.036663736062643,36
23/11/2024,Miniera 3,30.45,67.7066,25.9403,4120985.55,123629.57,6.76,68306.01,17817.49,494518.27,0,888,8.56191308308589,37
24/11/2024,Miniera 3,19.44,67.7066,25.9403,4423974.71,132719.24,7.38,68306.01,28457.02,530876.97,0,912,-3.4905004614568993,38
25/11/2024,Miniera 3,43.44,67.7066,25.9403,7580338.75,227410.16,5.84,68306.01,22208.62,909640.65,0,936,-8.935267028483112,39
26/11/2024,Miniera 3,31.59,67.7066,25.9403,5772889.05,173186.67,6.63,68306.01,22735.42,692746.69,1,0,-5.576832979483534,0
27/11/2024,Miniera 3,10.45,67.7066,25.9403,5728352.71,171850.58,6.87,68306.01,19282.6,687402.33,0,24,12.571495183095113,1
28/11/2024,Miniera 3,31.27,67.7066,25.9403,4687151.69,140614.55,5.37,68306.01,15268.81,562458.2,0,48,7.8690452226744405,2
29/11/2024,Miniera 3,32.68,67.7066,25.9403,5366890.77,161006.72,7.16,68306.01,29700.68,644026.89,0,72,-6.9594467083987865,3
30/11/2024,Miniera 3,16.84,67.7066,25.9403,4093841.45,122815.24,6.65,68306.01,16512.8,491260.97,0,96,-4.869618189065314,4
01/12/2024,Miniera 3,0.4,67.7066,25.9403,4640754.42,139222.63,6.02,68306.01,18329.44,556890.53,0,120,-5.354741046742706,5
02/12/2024,Miniera 3,45.7,67.7066,25.9403,3342246.55,100267.4,6.52,68306.01,28650.28,401069.59,0,144,-1.3314610773251871,6
03/12/2024,Miniera 3,15.63,67.7066,25.9403,5192751.62,155782.55,6.57,68306.01,26405.37,623130.19,0,168,-23.040346065132884,7
04/12/2024,Miniera 3,38.94,67.7066,25.9403,4630906.05,138927.18,5.35,68306.01,22141.91,555708.73,0,192,-15.4729047876181,8
05/12/2024,Miniera 3,4.8,67.7066,25.9403,6163812.69,184914.38,7.1,68306.01,26526.14,739657.52,0,216,-19.81222146027486,9
06/12/2024,Miniera 3,33.04,67.7066,25.9403,5708950.99,171268.53,7.87,68306.01,26073.08,685074.12,0,240,-16.897253413218067,10
07/12/2024,Miniera 3,3.69,67.7066,25.9403,4636652.57,139099.58,7.57,68306.01,22110.64,556398.31,0,264,-13.92752689586963,11
08/12/2024,Miniera 3,35.0,67.7066,25.9403,7219494.12,216584.82,6.21,68306.01,27856.08,866339.29,0,288,-17.174354870854607,12
09/12/2024,Miniera 3,35.63,67.7066,25.9403,5045232.76,151356.98,7.45,68306.01,19319.57,605427.93,0,312,-0.7699134272602208,13
10/12/2024,Miniera 3,19.37,67.7066,25.9403,3606597.75,108197.93,5.25,68306.01,20327.33,432791.73,0,336,-0.12153571002581032,14
11/12/2024,Miniera 3,0.37,67.7066,25.9403,3984325.24,119529.76,5.97,68306.01,24290.05,478119.03,0,360,-0.8502628777659282,15
12/12/2024,Miniera 3,22.98,67.7066,25.9403,5224172.1,156725.16,5.14,68306.01,22768.45,626900.65,0,384,-12.396629915684551,16
13/12/2024,Miniera 3,42.58,67.7066,25.9403,10553966.06,316618.98,7.2,68306.01,23432.7,1266475.93,0,408,-24.51036804726742,17
14/12/2024,Miniera 3,27.86,67.7066,25.9403,3765036.2,112951.09,5.22,68306.01,17792.59,451804.34,0,432,-2.8484746475513205,18
15/12/2024,Miniera 3,52.5,67.7066,25.9403,5128582.52,153857.48,6.3,68306.01,28359.47,615429.9,0,456,-12.109175030275846,19
16/12/2024,Miniera 3,41.79,67.7066,25.9403,9364640.36,280939.21,6.89,68306.01,22411.33,1123756.84,0,480,-18.267650154115515,20
17/12/2024,Miniera 3,3.3,67.7066,25.9403,4354968.93,130649.07,5.29,68306.01,15637.88,522596.27,0,504,-10.286557209518676,21
18/12/2024,Miniera 3,21.58,67.7066,25.9403,6058922.78,181767.68,7.53,68306.01,21408.24,727070.73,0,528,-6.665982752300042,22
19/12/2024,Miniera 3,13.03,67.7066,25.9403,3270411.24,98112.34,5.12,68306.01,24457.17,392449.35,0,552,-1.6841812186377219,23
20/12/2024,Miniera 3,27.35,67.7066,25.9403,8117533.92,243526.02,6.71,68306.01,16409.45,974104.07,0,576,-20.787609861636007,24
21/12/2024,Miniera 3,29.47,67.7066,25.9403,7884352.95,236530.59,5.1,68306.01,24370.09,946122.35,0,600,-24.819009073466233,25
22/12/2024,Miniera 3,19.97,67.7066,25.9403,6090535.38,182716.06,7.6,68306.01,21619.5,730864.25,0,624,-20.408679005088025,26
23/12/2024,Miniera 3,28.07,67.7066,25.9403,8328950.79,249868.52,6.26,68306.01,25041.54,999474.09,0,648,-24.963998099512022,27
24/12/2024,Miniera 3,50.83,67.7066,25.9403,8621421.86,258642.66,5.31,68306.01,15497.12,1034570.62,0,672,-23.00188599495612,28
25/12/2024,Miniera 3,14.55,67.7066,25.9403,4447561.71,133426.85,5.88,68306.01,25855.27,533707.41,0,696,-3.4217871692592645,29
26/12/2024,Miniera 3,12.59,67.7066,25.9403,3964442.52,118933.28,5.17,68306.01,16616.75,475733.1,0,720,-6.04859765899667,30
27/12/2024,Miniera 3,45.65,67.7066,25.9403,7217831.02,216534.93,7.99,68306.01,22289.75,866139.72,0,744,-23.680279612027533,31
28/12/2024,Miniera 3,43.25,67.7066,25.9403,9208708.33,276261.25,5.9,68306.01,25603.25,1105045.0,0,768,-22.70377193763393,32
29/12/2024,Miniera 3,1.02,67.7066,25.9403,6775980.94,203279.43,7.7,68306.01,21235.16,813117.71,0,792,-20.836245677373032,33
30/12/2024,Miniera 3,5.34,67.7066,25.9403,5267964.79,158038.94,7.83,68306.01,17078.46,632155.77,0,816,-17.273579411873428,34
31/12/2024,Miniera 3,24.56,67.7066,25.9403,5381126.66,161433.8,6.54,68306.01,27779.86,645735.2,0,840,-15.946317235855012,35
